region,date,droite_id
Aquitaine,2013m1,.11702364
Aquitaine,2013m2,.41773936
Aquitaine,2013m3,.53806722
Aquitaine,2013m4,.045417745
Aquitaine,2013m5,-.37961757
Aquitaine,2013m6,-.34014705
Aquitaine,2013m7,-.65397167
Aquitaine,2013m8,-1.1779697
Aquitaine,2013m9,.053276166
Aquitaine,2013m10,1.009389
Aquitaine,2013m11,.15797053
Aquitaine,2013m12,.11079942
Aquitaine,2014m1,.29098964
Aquitaine,2014m2,.12490394
Aquitaine,2014m3,-.1138134
Aquitaine,2014m4,.089332797
Aquitaine,2014m5,-.017161908
Aquitaine,2014m6,-.71666664
Aquitaine,2014m7,-.67036396
Aquitaine,2014m8,-.54180598
Aquitaine,2014m9,.16321041
Aquitaine,2014m10,.3597526
Aquitaine,2014m11,.26543015
Aquitaine,2014m12,-.56913042
Aquitaine,2015m1,.12038743
Aquitaine,2015m2,.040358737
Aquitaine,2015m3,.08201018
Aquitaine,2015m4,.12822828
Aquitaine,2015m5,-.029010778
Aquitaine,2015m6,-.13653772
Aquitaine,2015m7,-.72304714
Aquitaine,2015m8,-.44753635
Aquitaine,2015m9,1.0120702
Aquitaine,2015m10,1.0176163
Aquitaine,2015m11,.41778255
Aquitaine,2015m12,.60575593
Aquitaine,2016m1,.77028209
Aquitaine,2016m2,.033095419
Aquitaine,2016m3,.33873162
Aquitaine,2016m4,-.042113252
Aquitaine,2016m5,-.26514885
Aquitaine,2016m6,-.6714105
Aquitaine,2016m7,-.89610636
Aquitaine,2016m8,-.68115634
Aquitaine,2016m9,.80581617
Aquitaine,2016m10,.0226772
Aquitaine,2016m11,-.0093486253
Aquitaine,2016m12,-.22140206
Aquitaine,2017m1,.21285909
Aquitaine,2017m2,-.032069888
Aquitaine,2017m3,.46616185
