date,cat_health_conditions
2011m1,.4576849
2011m2,1.062908
2011m3,1.24681
2011m4,1.096193
2011m5,.4792819
2011m6,.0647687
2011m7,-.1930832
2011m8,-.2697908
2011m9,.1370569
2011m10,.3660673
2011m11,.4225355
2011m12,.2448337
2012m1,.4134818
2012m2,.8525974
2012m3,.9907306
2012m4,.6343116
2012m5,-.0828212
2012m6,-.7724845
2012m7,-1.1528
2012m8,-.9314213
2012m9,-.4157288
2012m10,-.1490076
2012m11,-.1605707
2012m12,-.4328826
2013m1,-.33573
2013m2,.0753239
2013m3,.2708999
2013m4,.2345755
2013m5,-.3556491
2013m6,-1.115952
2013m7,-1.811291
2013m8,-2.117099
2013m9,-1.697237
2013m10,-1.0271
2013m11,-.6644372
2013m12,-.5745901
2014m1,-.2250025
2014m2,.1658714
2014m3,.3636148
2014m4,.3775544
2014m5,-.0294095
2014m6,-.3200228
2014m7,-.4390892
2014m8,-.3507384
2014m9,.2736657
2014m10,.5586228
2014m11,.3117261
2014m12,-.1057735
2015m1,.0346311
2015m2,.6382071
2015m3,.8029187
2015m4,.6876355
2015m5,.0575271
2015m6,-.4389897
2015m7,-.6402997
2015m8,-.4710433
2015m9,-.1045426
2015m10,.0681429
2015m11,.0051911
2015m12,.051396
2016m1,.5238138
2016m2,.9662827
2016m3,1.206688
2016m4,1.241037
