region,date,health
Haute-Normandie,2013m1,-.2174806530146222
Haute-Normandie,2013m2,.2696138915458792
Haute-Normandie,2013m3,-.0360422511830142
Haute-Normandie,2013m4,-.2378122436470891
Haute-Normandie,2013m5,-.3028553651743813
Haute-Normandie,2013m6,-.5362001707483279
Haute-Normandie,2013m7,-.9004148762477072
Haute-Normandie,2013m8,-.5920247655165823
Haute-Normandie,2013m9,-.0502547225669811
Haute-Normandie,2013m10,-.0319870688805455
Haute-Normandie,2013m11,-.3387250496123574
Haute-Normandie,2013m12,-.5730553940918884
Haute-Normandie,2014m1,.1799727551712605
Haute-Normandie,2014m2,.1864230037715874
Haute-Normandie,2014m3,.0813050138715066
Haute-Normandie,2014m4,-.2173938719849837
Haute-Normandie,2014m5,-.2325983434719475
Haute-Normandie,2014m6,-.2029289850278904
Haute-Normandie,2014m7,-.0799942455793682
Haute-Normandie,2014m8,.3750351346833141
Haute-Normandie,2014m9,.7214508584063304
Haute-Normandie,2014m10,.3091115102564034
Haute-Normandie,2014m11,.435136714705119
Haute-Normandie,2014m12,-.0966449905382959
Haute-Normandie,2015m1,.7399870859164941
Haute-Normandie,2015m2,.4595088566604413
Haute-Normandie,2015m3,.4216678985639623
Haute-Normandie,2015m4,-.0341956893864431
Haute-Normandie,2015m5,-.1398777338235002
Haute-Normandie,2015m6,.3286066692518561
Haute-Normandie,2015m7,.2733228338980361
Haute-Normandie,2015m8,.6467048427898829
Haute-Normandie,2015m9,.9370854151876349
Haute-Normandie,2015m10,.7789144272867002
Haute-Normandie,2015m11,.6306479432080921
Haute-Normandie,2015m12,.3698159652320962
Haute-Normandie,2016m1,1.019580848122898
Haute-Normandie,2016m2,1.154675569581358
Haute-Normandie,2016m3,1.079203032643387
Haute-Normandie,2016m4,1.151182464863125
Haute-Normandie,2016m5,.8027336246481067
Haute-Normandie,2016m6,
