date,cat_family_stress
2011m1,.7243064
2011m2,.284397
2011m3,.2348239
2011m4,.4948519
2011m5,1.105592
2011m6,1.838569
2011m7,2.101187
2011m8,1.842869
2011m9,1.512298
2011m10,.9428352
2011m11,.2422476
2011m12,-.2782463
2012m1,-.2243318
2012m2,-.0255929
2012m3,.2914638
2012m4,.4982827
2012m5,.4413832
2012m6,.4729631
2012m7,.6560646
2012m8,.6469145
2012m9,.2398279
2012m10,-.4389333
2012m11,-.9672524
2012m12,-1.012512
2013m1,-.6766694
2013m2,-.5262854
2013m3,-.5673642
2013m4,-.5284285
2013m5,-.525595
2013m6,-.0990815
2013m7,.3426989
2013m8,.2494195
2013m9,-.3401541
2013m10,-.9556628
2013m11,-1.361915
2013m12,-1.35792
2014m1,-.9955419
2014m2,-.7891287
2014m3,-.728312
2014m4,-.7252421
2014m5,-.4906033
2014m6,.076567
2014m7,.403816
2014m8,.2889059
2014m9,-.1706539
2014m10,-.6299105
2014m11,-1.016583
2014m12,-.9830821
2015m1,-.635196
2015m2,-.4419261
2015m3,.0021157
2015m4,.3955846
2015m5,.4881539
2015m6,.7850074
2015m7,1.164979
2015m8,1.000296
2015m9,.3780475
2015m10,-.3473384
2015m11,-.9244251
2015m12,-1.000861
2016m1,-.4426756
2016m2,-.0959657
2016m3,.0048567
2016m4,.1520634
