stress
-1.013801
.321699
-.4617782
-.266016
-.0844128
-1.220318
-2.130799
-.1607389
.5923679
1.13803
1.793411
.1313336
.1574892
1.669169
-.0465452
.550396
.0322643
-1.674196
-.5331377
1.334003
1.545778
2.028417
1.452742
.8500294
-.2411116
-.3391013
-.2008605
-.9790254
-1.446459
-1.34762
-1.448183
.8164051
1.525404
.9333569
.9398501
.9980035
.8394886
1.214441
-.3396859
.7766227
-.6293843
-1.223229
-.2685431
.3464024
2.048716
1.303559
1.261534
1.473684
.9228494
1.224233
-.3600307
.6264491
-.4822156
-.8771378
-.2422328
.1131326
2.445302
