region,date,droite_id
Bourgogne,2013m1,1.3999858
Bourgogne,2013m2,-.064240955
Bourgogne,2013m3,1.0163165
Bourgogne,2013m4,.19562812
Bourgogne,2013m5,-.19449173
Bourgogne,2013m6,-.84004086
Bourgogne,2013m7,-1.2695562
Bourgogne,2013m8,-.72337174
Bourgogne,2013m9,.56120509
Bourgogne,2013m10,-.11358086
Bourgogne,2013m11,-.50951755
Bourgogne,2013m12,-1.5583438
Bourgogne,2014m1,.075458586
Bourgogne,2014m2,.48499432
Bourgogne,2014m3,-.045624062
Bourgogne,2014m4,-1.2230998
Bourgogne,2014m5,-.62239277
Bourgogne,2014m6,-1.5802116
Bourgogne,2014m7,-.99333602
Bourgogne,2014m8,-1.149954
Bourgogne,2014m9,.78771496
Bourgogne,2014m10,-.24716467
Bourgogne,2014m11,-.19756946
Bourgogne,2014m12,-.2624999
Bourgogne,2015m1,.48562664
Bourgogne,2015m2,1.0097464
Bourgogne,2015m3,.48378795
Bourgogne,2015m4,-1.0233923
Bourgogne,2015m5,-.21614292
Bourgogne,2015m6,-.42471972
Bourgogne,2015m7,-1.4073943
Bourgogne,2015m8,-.8261165
Bourgogne,2015m9,1.4426675
Bourgogne,2015m10,.86500412
Bourgogne,2015m11,.19831622
Bourgogne,2015m12,-.64111364
Bourgogne,2016m1,1.0041713
Bourgogne,2016m2,.73557526
Bourgogne,2016m3,.18370262
Bourgogne,2016m4,.88838518
Bourgogne,2016m5,.20213966
Bourgogne,2016m6,.16208005
Bourgogne,2016m7,-.99377906
Bourgogne,2016m8,-.81572807
Bourgogne,2016m9,.48687047
Bourgogne,2016m10,.97336656
Bourgogne,2016m11,1.5199736
Bourgogne,2016m12,.13660941
Bourgogne,2017m1,1.6324967
Bourgogne,2017m2,1.0648783
Bourgogne,2017m3,1.2613463
