learn
-2.107094
-1.158291
.7752131
-.2228764
.1374357
-.7135593
-1.695019
-1.451262
.2365358
-.0233607
2.048971
-.4233084
-.0647007
.5648519
1.638798
1.066889
1.010443
-.2172354
-.4349138
.5876462
1.59673
.6271492
-.6655204
-.0531149
-1.058362
-.0966104
.8844139
1.987473
1.307786
.9994034
1.016838
1.602665
1.859701
1.511424
2.230453
.8146105
-.3220911
.0579
1.454048
1.07599
1.415621
.8689557
-.1916118
.6240869
.5833448
.782432
.062917
-.6312943
-.8948151
-.5554717
-.3935897
-.1654974
-.0622555
-.8000751
-.4413019
.7276106
.9248962
