job_search_f
.8344629
.7023451
-.0735934
.2849014
1.579377
1.854827
.4051612
1.742041
-.6489299
1.729438
-.4619809
1.756648
.8913732
-.2632113
-1.863595
-.9370018
-.6868132
1.364836
1.23228
-.105294
.3905474
1.524029
1.865002
.3668125
-.2419743
-.9282296
.1501777
-1.534563
.4613809
.2987364
-.289566
-.2570387
-.4744354
-1.045426
-1.275224
.1359603
2.032506
.2271891
.6398819
.6805837
-.5057268
.1360306
-.3642301
-.9749258
-1.207318
-1.118282
-1.773286
-.9384786
-.3799415
-1.184848
-.7097931
-.7461181
-.4532035
-.4315103
-.8186203
-.3555978
-.2377736
