date,swb_job_satisfaction
2008m1,-.7565695
2008m2,-.8505806
2008m3,-.7753626
2008m4,-.7512766
2008m5,-.9098285
2008m6,-1.139155
2008m7,-1.203508
2008m8,-.9077278
2008m9,-.4539889
2008m10,.0971054
2008m11,.8389633
2008m12,1.396256
2009m1,1.879189
2009m2,2.084418
2009m3,1.686007
2009m4,1.056108
2009m5,.5526497
2009m6,.3135107
2009m7,.3301478
2009m8,.3570792
2009m9,.5637915
2009m10,.7895667
2009m11,.8016629
2009m12,.6819364
2010m1,.6832367
2010m2,.8370441
2010m3,.771805
2010m4,.5235487
2010m5,.1476678
2010m6,-.1734841
2010m7,-.222545
2010m8,-.1536439
2010m9,.0239315
2010m10,.1171912
2010m11,.1736186
2010m12,.037857
2011m1,-.2755215
2011m2,-.5290008
2011m3,-.6745766
2011m4,-.6878119
2011m5,-.8282644
2011m6,-.9882735
2011m7,-1.052351
2011m8,-1.037059
2011m9,-.9954877
2011m10,-.9131841
2011m11,-.9027881
2011m12,-.8963766
2012m1,-.8363606
2012m2,-.8365771
2012m3,-.9091392
2012m4,-.9969455
2012m5,-1.098746
2012m6,-1.196739
2012m7,-1.215756
2012m8,-.9634797
2012m9,-.5593401
2012m10,-.3375052
2012m11,-.383737
2012m12,-.7239184
2013m1,-.9655318
2013m2,-1.013258
2013m3,-.9726219
2013m4,-.9897891
2013m5,-1.200862
2013m6,-1.43381
2013m7,-1.517514
2013m8,-1.469761
2013m9,-1.329956
2013m10,-1.257312
2013m11,-1.297124
2013m12,-1.34084
2014m1,-1.306804
2014m2,-1.257759
2014m3,-1.126544
2014m4,-1.107112
2014m5,-1.229741
2014m6,-1.442984
2014m7,-1.612619
2014m8,-1.718033
2014m9,-1.717477
2014m10,-1.68847
2014m11,-1.739417
2014m12,-1.804545
2015m1,-1.847822
2015m2,-1.843224
2015m3,-1.900328
2015m4,-2.03731
2015m5,-2.195057
2015m6,-2.121726
2015m7,-2.019511
2015m8,-1.948561
2015m9,-1.78964
2015m10,-1.62558
2015m11,-1.53167
2015m12,-1.572948
2016m1,-1.621992
2016m2,-1.697656
2016m3,-1.688824
2016m4,-1.534363
