healthy_habits_f
1.839897
-.0946217
1.055058
.8695948
-1.007202
1.233278
.795476
-.631847
-1.254825
-.9978257
-.3386444
.1139416
1.190249
1.126857
.9779139
.2300781
-.111007
-.4163939
1.461917
-.5860919
-1.564673
-1.504722
-1.590171
-1.604777
.473752
.7733721
2.321536
-.5821752
-.5294121
.720693
.6264127
-.1239257
-1.194209
-1.117364
-.7799192
.9607953
2.329774
1.357197
1.227058
-.6441874
-1.009506
-.2210992
-.0107055
-.4975547
-1.321787
-.7880166
-.7534205
-.6582435
.8283342
-.3568405
.0216632
-.6083204
-.0845975
.5956774
.3286464
.3481853
-.8232743
