family_life_f
-.6453053
-1.864108
-1.340847
-1.603462
-1.696869
-1.903466
-1.05692
.7853859
.6121628
1.124324
-.0779916
-.4984991
.0596428
-.3594264
-.5498845
-.6108526
-1.590821
-1.235962
-.1770359
1.69645
.5919904
.6288033
.2738771
.9403083
1.390753
-.0735718
.7221574
.0676731
-.9988254
-.5698078
-.1585953
.9064551
1.219358
1.594532
2.529158
.0740898
.9056075
-.7092544
1.07816
-.2827707
-.6125059
-1.030738
-.3135788
1.231125
.5136597
.7600867
-.014277
-.1349196
.4177711
.5772713
-.6296019
-.881951
-.6913144
-.9603505
-.0668893
1.406586
1.233012
