sadness
2.168533
1.001897
.9569336
.684427
1.853598
1.066417
.5219389
-.8121748
2.299727
1.289933
1.241734
1.204555
.680443
-.3671652
.5138574
-.700976
-.3341056
-1.138521
-.6430585
-2.221303
.6542811
.7039953
.7626407
3.828307
2.583566
.724979
-.6450584
-1.145471
-1.240817
-1.465382
-.8399569
-.7437611
.4817457
.6457982
-1.117927
.9277658
.8245236
-.6531401
-.6982518
-.6381295
-.0621823
-1.412644
-.2856615
1.157724
-.4041912
-.810757
.3728268
.9881806
-.3939187
-.6434202
-.8429402
-.9872812
-.7420542
-.9507992
-.8132893
.8121698
.7818391
