anger
-.9767559
-1.460466
-.5512918
.6434059
.4067504
-.6661587
.5923364
.4480125
-.7148834
-.1734456
-.2715611
-.5759799
-.7665653
-.8628508
-1.710001
-1.31352
-.9734697
.5067223
-.1433022
.7602651
-.8495133
.4382121
-.0740475
.4741623
.290818
-1.408221
-1.112556
-.9922575
-.5318674
-.2416162
.3277747
1.169397
1.062776
.9372554
.3865757
.3559869
.0585504
.3831678
.3094957
-.170168
-.1814844
-.2710701
-.1950501
.4508854
.1883367
1.636256
1.021025
.4981743
-.7918991
-.5495226
-1.16084
-.5895261
-.0719884
.6097015
-.0184524
-.0703118
.2146001
