region,date,politics_security
Alsace,2013m1,.0559355288743973
Alsace,2013m2,-.5048399999737739
Alsace,2013m3,-.3433971360325813
Alsace,2013m4,-.3103033155202866
Alsace,2013m5,-.2135716862976551
Alsace,2013m6,-.4318659096956253
Alsace,2013m7,-.8671463519334793
Alsace,2013m8,-.35782390832901
Alsace,2013m9,-.2089700743556023
Alsace,2013m10,-.0319901682436466
Alsace,2013m11,.028932897746563
Alsace,2013m12,-.0669215455651283
Alsace,2014m1,-.0750035222619772
Alsace,2014m2,.0497203387320042
Alsace,2014m3,.4401548206806183
Alsace,2014m4,-.0928147584199905
Alsace,2014m5,.1057770203799009
Alsace,2014m6,-.8993123992346227
Alsace,2014m7,-.7129310488700866
Alsace,2014m8,-.7068933557718993
Alsace,2014m9,-.4414578050374985
Alsace,2014m10,.267934756167233
Alsace,2014m11,.0717902556061745
Alsace,2014m12,-.044470722519327
Alsace,2015m1,.8038815833628178
Alsace,2015m2,.3077928729355335
Alsace,2015m3,.4105589345097542
Alsace,2015m4,-.116143037378788
Alsace,2015m5,-.2177508026361465
Alsace,2015m6,-.6594186270609498
Alsace,2015m7,-.7801725775003433
Alsace,2015m8,-.4252950757741928
Alsace,2015m9,.5668834783136845
Alsace,2015m10,.1604829419404268
Alsace,2015m11,.8541065966710448
Alsace,2015m12,1.222823156416416
Alsace,2016m1,.0182463854551315
Alsace,2016m2,-.0035032212734222
Alsace,2016m3,.0823841951787472
Alsace,2016m4,.3103724181652069
Alsace,2016m5,.0571794517338276
Alsace,2016m6,
