region,date,social
Rhone-Alpes,2013m1,.1318415531681644
Rhone-Alpes,2013m2,.1956008391247855
Rhone-Alpes,2013m3,.758305098499275
Rhone-Alpes,2013m4,-.2721989982657962
Rhone-Alpes,2013m5,-.4148480424450504
Rhone-Alpes,2013m6,-.0041607916355133
Rhone-Alpes,2013m7,-.9384835585951805
Rhone-Alpes,2013m8,-1.230928831630283
Rhone-Alpes,2013m9,.7586802575323317
Rhone-Alpes,2013m10,-.0305687305000093
Rhone-Alpes,2013m11,.7180357318785455
Rhone-Alpes,2013m12,-.9875719224413236
Rhone-Alpes,2014m1,1.141483022107018
Rhone-Alpes,2014m2,.6795579112238355
Rhone-Alpes,2014m3,.2427582293748856
Rhone-Alpes,2014m4,.4383072488837772
Rhone-Alpes,2014m5,-.3591177099280887
Rhone-Alpes,2014m6,-.0612984423836072
Rhone-Alpes,2014m7,-.6422782453397909
Rhone-Alpes,2014m8,-.837214834160275
Rhone-Alpes,2014m9,.4708486069511209
Rhone-Alpes,2014m10,.3245643609099918
Rhone-Alpes,2014m11,.6360516664054658
Rhone-Alpes,2014m12,-.7214420644773377
Rhone-Alpes,2015m1,.3175518521004253
Rhone-Alpes,2015m2,.1379058977795972
Rhone-Alpes,2015m3,.6594246344433891
Rhone-Alpes,2015m4,.1050124441583951
Rhone-Alpes,2015m5,-.1423436105251312
Rhone-Alpes,2015m6,.3058207655946414
Rhone-Alpes,2015m7,-1.060546769036187
Rhone-Alpes,2015m8,-1.323518935177061
Rhone-Alpes,2015m9,.4181745364848111
Rhone-Alpes,2015m10,.1967617438899146
Rhone-Alpes,2015m11,.0169416864713033
Rhone-Alpes,2015m12,-.6164415114455752
Rhone-Alpes,2016m1,.972489701377021
Rhone-Alpes,2016m2,.616214331653383
Rhone-Alpes,2016m3,.0420575745293819
Rhone-Alpes,2016m4,.2063931076683932
Rhone-Alpes,2016m5,-.2818746724062496
Rhone-Alpes,2016m6,
