learn
-1.55816
.1504135
.0604907
1.041634
-.8141693
-.8147253
-1.028381
-.7588488
.4004019
.4280969
.9929756
-1.111129
-.0613266
-.5155896
1.226009
1.415698
.4479828
-.8285793
.0587766
.6284846
.9032311
1.997941
.0766347
.1833424
-.2898861
.369175
1.819285
.4577844
.9146935
.9591857
1.184588
.4659611
1.694226
1.10625
2.47547
-.3568654
-.7331823
.037114
.7638074
.6956137
1.420121
.4126325
.1664605
.7039406
.6329243
2.179921
.6694798
-1.47413
.1091922
-.2130898
-.5874655
.9585421
.7387018
-.9701615
-.6477453
-.5681602
.6244122
