date,cat_education
2008m1,.5780678
2008m2,.3091797
2008m3,.1610027
2008m4,.1219173
2008m5,.0208612
2008m6,-.1213236
2008m7,-.0930182
2008m8,.2111519
2008m9,.5615452
2008m10,.6509251
2008m11,.4744776
2008m12,.2111448
2009m1,.2110452
2009m2,.3581888
2009m3,.4116021
2009m4,.3173716
2009m5,.0332353
2009m6,-.2891421
2009m7,-.2779153
2009m8,.2134527
2009m9,.9895833
2009m10,1.633122
2009m11,1.933277
2009m12,1.972908
2010m1,2.113468
2010m2,2.27834
2010m3,2.351499
2010m4,2.281181
2010m5,1.779578
2010m6,1.137789
2010m7,.9164376
2010m8,1.216355
2010m9,1.433708
2010m10,1.401061
2010m11,1.211269
2010m12,.8729918
2011m1,.6683503
2011m2,.5697997
2011m3,.3921649
2011m4,.2147449
2011m5,-.0108121
2011m6,-.2982665
2011m7,-.2282285
2011m8,.2311485
2011m9,.6102647
2011m10,.600741
2011m11,.3489304
2011m12,.0257296
2012m1,.0081313
2012m2,.0830536
2012m3,.0667024
2012m4,-.0438184
2012m5,-.3746175
2012m6,-.8231468
2012m7,-.8704566
2012m8,-.3952803
2012m9,.0496384
2012m10,.2078743
2012m11,.0044577
2012m12,-.2382228
2013m1,-.1579797
2013m2,-.1451943
2013m3,-.2689306
2013m4,-.414473
2013m5,-.7758831
2013m6,-1.105668
2013m7,-1.076782
2013m8,-.6965147
2013m9,-.3059168
2013m10,-.2185151
2013m11,-.3972379
2013m12,-.6538611
2014m1,-.7345731
2014m2,-.6518713
2014m3,-.5080777
2014m4,-.4974326
2014m5,-.7223129
2014m6,-1.068573
2014m7,-1.323558
2014m8,-1.465869
2014m9,-1.433382
2014m10,-1.415337
2014m11,-1.419507
2014m12,-1.426667
2015m1,-1.318122
2015m2,-1.197899
2015m3,-1.158797
2015m4,-1.146634
2015m5,-1.28074
2015m6,-1.311921
2015m7,-.9652317
2015m8,-.4243611
2015m9,-.0411935
2015m10,-.0744707
2015m11,-.2648528
2015m12,-.4414299
2016m1,-.444397
2016m2,-.4252539
2016m3,-.450393
2016m4,-.5554023
