big_picture_f
.7741482
.9602673
1.072948
.4693241
-.0706802
-1.259777
-1.526893
-1.16162
.8883215
1.26526
1.223047
.8161768
.7136095
.8431419
.5170509
.1865434
-.2793031
-1.114789
-1.675296
-.9994242
.8564382
1.143919
.5491636
.2550126
.0485755
-.0493168
.0032423
.2590448
-.2531024
-1.067381
-1.756998
-1.383458
.9146366
1.184482
.6547404
.7028377
.457303
.718556
.5573725
.1852401
-.6268492
-1.148325
-1.885474
-1.230508
.8821949
.8300629
.9125638
.6417772
.4184953
.6512657
.5350102
.1646232
.0127058
-1.671508
-2.300814
-2.24346
.435877
