date,swb_job_satisfaction
2008m1,-.1898347
2008m2,-.0976009
2008m3,.0367266
2008m4,-.0488199
2008m5,-.4388794
2008m6,-.8159031
2008m7,-.8714182
2008m8,-.4771037
2008m9,.28822
2008m10,1.147088
2008m11,1.868071
2008m12,2.358115
2009m1,2.660229
2009m2,2.828522
2009m3,2.640263
2009m4,2.057733
2009m5,1.342762
2009m6,.8220865
2009m7,.6281444
2009m8,.6818652
2009m9,1.085893
2009m10,1.520954
2009m11,1.613709
2009m12,1.404513
2010m1,1.315129
2010m2,1.289403
2010m3,1.36541
2010m4,1.214279
2010m5,.908671
2010m6,.6144714
2010m7,.4913408
2010m8,.3968641
2010m9,.4654334
2010m10,.5825413
2010m11,.6138978
2010m12,.4580624
2011m1,.1779177
2011m2,.1092937
2011m3,.0417757
2011m4,-.0885158
2011m5,-.2531364
2011m6,-.3778159
2011m7,-.4417247
2011m8,-.3703789
2011m9,-.1705502
2011m10,.046283
2011m11,.1361707
2011m12,.1475778
2012m1,.1104939
2012m2,.0316319
2012m3,-.060112
2012m4,-.1559568
2012m5,-.3155759
2012m6,-.369251
2012m7,-.2562331
2012m8,-.1042078
2012m9,.0979428
2012m10,.22137
2012m11,.189059
2012m12,.1197024
2013m1,.0050116
2013m2,-.0319907
2013m3,-.0220772
2013m4,-.069776
2013m5,-.2014027
2013m6,-.3925547
2013m7,-.5849435
2013m8,-.6268544
2013m9,-.5744713
2013m10,-.4701106
2013m11,-.3946783
2013m12,-.2836581
2014m1,-.1921754
2014m2,-.1825557
2014m3,-.2431586
2014m4,-.410835
2014m5,-.6431482
2014m6,-.7927613
2014m7,-.8875485
2014m8,-.9889368
2014m9,-1.010568
2014m10,-.996416
2014m11,-1.013059
2014m12,-1.019693
2015m1,-1.016076
2015m2,-.977851
2015m3,-.9086646
2015m4,-1.019365
2015m5,-1.321031
2015m6,-1.465403
2015m7,-1.398154
2015m8,-1.286437
2015m9,-1.143778
2015m10,-1.039143
2015m11,-.9611411
2015m12,-.9962927
2016m1,-1.100336
2016m2,-1.159847
2016m3,-1.205627
2016m4,-1.342567
