healthy_habits_f
.9655654
-.4609548
-.2568313
-.9395848
-.4996888
1.308754
.8116525
-.1548932
-.7891339
-1.653038
-1.752013
-1.072422
.2281055
-.0345165
.1558746
.8295754
.3705386
1.200033
1.728424
.8902744
-.4045401
-1.362948
-1.294044
-1.352982
1.236634
.7595422
.8417222
.4221638
.5299724
1.366241
2.003623
.5326922
-.7215611
-1.204495
-.1749001
-.4776597
1.341749
.2720982
.1833025
.2571741
-.3189984
.8159944
1.468148
-.3771775
-1.18922
-2.133912
-1.609493
-1.292595
1.061559
.5962964
-.1620987
.0613507
-.0836563
.9431252
.3820862
-.2096396
-1.581273
