job_search_f
.2963971
.0961758
.2223328
-.8136341
.9662619
1.930942
1.895664
1.682116
.8916659
2.425925
-.0862052
.994524
.570498
1.226688
.0268752
-.2567169
.647324
.2598985
.9490982
.5518036
.8530107
-.2590139
.4636162
-.4540794
-.2781555
-.3207903
-1.62918
-1.6347
-.180557
.1503265
-.1744018
.6704822
-.5089991
-.1338788
-1.596
-.2650315
1.532393
.1004953
-1.066243
-.9787615
-.909743
-.1908364
-.5229846
-.0710626
-1.115739
-1.950306
-1.453311
-.6393223
-.9779423
-.1326532
1.121391
-2.307573
-.9781557
-.0471256
.609341
.7979396
-.0000816
