date,cat_family
2011m1,.344853
2011m2,.0894902
2011m3,-.0874829
2011m4,-.1636951
2011m5,-.169518
2011m6,-.0189187
2011m7,.3953578
2011m8,1.08546
2011m9,1.661601
2011m10,1.945188
2011m11,1.577861
2011m12,.933065
2012m1,.4243684
2012m2,.1432656
2012m3,.0576998
2012m4,-.0194673
2012m5,-.1112659
2012m6,-.0972632
2012m7,.2737426
2012m8,.8549863
2012m9,1.355975
2012m10,1.533087
2012m11,1.310933
2012m12,.9618916
2013m1,.666711
2013m2,.4360806
2013m3,.2104151
2013m4,-.1301283
2013m5,-.4433475
2013m6,-.5511773
2013m7,-.1415807
2013m8,.6754531
2013m9,1.361961
2013m10,1.642565
2013m11,1.262729
2013m12,.4874909
2014m1,-.2688775
2014m2,-.6474866
2014m3,-.8004348
2014m4,-1.046416
2014m5,-1.296855
2014m6,-1.340664
2014m7,-1.006491
2014m8,-.4266582
2014m9,-.0567053
2014m10,.1125823
2014m11,.0145908
2014m12,-.3164836
2015m1,-.627617
2015m2,-.8659009
2015m3,-1.018807
2015m4,-1.323622
2015m5,-1.667664
2015m6,-1.946405
2015m7,-1.87571
2015m8,-1.381669
2015m9,-.71371
2015m10,-.1849676
2015m11,-.0777387
2015m12,-.1818906
2016m1,-.2545113
2016m2,-.3014697
2016m3,-.2464769
2016m4,-.0103288
