sadness
.4486798
-.8544524
.675932
-.0279152
1.250008
-.887252
.1901371
.6086218
.1884432
-.3350723
.859539
1.945516
.2134899
-1.663549
-2.170681
-2.135686
-2.096667
-.2244806
-.7996438
-1.52482
.2305982
.0060854
1.223848
3.299705
1.512366
-.2723098
.1695997
-1.100221
-.7575952
-.9760036
-.3299326
.4652513
1.002723
-1.458007
-.2011738
1.999723
1.829809
1.297289
.9974819
1.412536
-.3001097
-.6916779
-.6790504
.3142279
1.286581
-.6043618
1.559508
2.260757
.9821174
.5012302
.7154753
.0310664
-.3699885
-1.038774
-1.420952
.0292988
1.392731
