big_picture_f
.3851629
.1299119
.2325885
.3154648
-.0649549
-1.039124
-2.016025
-1.685456
1.093005
1.21551
1.457968
.8483537
.4298753
.7252455
.5210088
.1087979
-.1259918
-1.305482
-1.871438
-1.490836
1.012156
.8586729
.7105821
-.130637
-.2585754
.1720134
.157684
.0972875
-.0981466
-1.140052
-1.701696
-1.388981
.6545923
.8253124
.6033569
.6449979
.2310254
.6160676
.393275
.836818
.009538
-1.03258
-1.717049
-1.487338
.937632
.7286015
1.066629
.8826835
.5387724
.9449012
.9756866
.5804096
.2585776
-1.184146
-1.90485
-1.816405
1.259599
