region,date,politics_security
Basse-Normandie,2013m1,-.1385584808886051
Basse-Normandie,2013m2,.0855897963047028
Basse-Normandie,2013m3,-.2190879918634892
Basse-Normandie,2013m4,-.3492371551692486
Basse-Normandie,2013m5,-.3989468365907669
Basse-Normandie,2013m6,-.1243132539093494
Basse-Normandie,2013m7,-1.151167433708906
Basse-Normandie,2013m8,-.4894286803901196
Basse-Normandie,2013m9,-.5704332839231938
Basse-Normandie,2013m10,-.1733426842838526
Basse-Normandie,2013m11,.3220153385773301
Basse-Normandie,2013m12,-.1868274008738808
Basse-Normandie,2014m1,.4841637136414647
Basse-Normandie,2014m2,.3057123771868646
Basse-Normandie,2014m3,.1412347611039877
Basse-Normandie,2014m4,-.3443444762378931
Basse-Normandie,2014m5,-.0046780928969383
Basse-Normandie,2014m6,-1.000613974407315
Basse-Normandie,2014m7,-.6874119117856026
Basse-Normandie,2014m8,-.5500808423385024
Basse-Normandie,2014m9,-.3276178129017353
Basse-Normandie,2014m10,-.2707930309697986
Basse-Normandie,2014m11,.2985467163380235
Basse-Normandie,2014m12,.0398531332612038
Basse-Normandie,2015m1,.6568843282293528
Basse-Normandie,2015m2,.4703006790950894
Basse-Normandie,2015m3,.78574338555336
Basse-Normandie,2015m4,-.2790677696466446
Basse-Normandie,2015m5,-.2182099493220448
Basse-Normandie,2015m6,-.4067344637587667
Basse-Normandie,2015m7,-.5895884977653623
Basse-Normandie,2015m8,-.8234145073220134
Basse-Normandie,2015m9,.17555289901793
Basse-Normandie,2015m10,.1321131838485599
Basse-Normandie,2015m11,.9974302351474762
Basse-Normandie,2015m12,.9691419117152691
Basse-Normandie,2016m1,-.003441053442657
Basse-Normandie,2016m2,-.2078854199498892
Basse-Normandie,2016m3,.0650616995990276
Basse-Normandie,2016m4,-.0128714186139405
Basse-Normandie,2016m5,.0916998973116279
Basse-Normandie,2016m6,
