worry
.2377687
.7107557
.3221
.11199
-.2330891
.4729657
.1232952
.5714346
.7855659
2.531226
1.696182
1.041542
-.0541089
-.1398023
-.9419352
.022258
-.0686447
.2035656
.1072614
.4822567
1.144975
1.742299
1.915784
1.684454
.5027516
-1.290385
-.9717489
-.9530113
-.6714907
-.5067921
-.360049
.0574983
.1633263
1.058407
.4667735
.903991
.446343
.1849058
-.026666
.097964
-.0109361
-.1383697
-.1757943
.0460811
.0517502
.0256391
.3419401
.1856382
-.0097419
-.9142798
-.7054632
-.6849287
-.5812628
-.5330553
-.0069586
.3252244
2.322599
