anger
-2.752022
-1.615818
-.4565484
-.0493253
-.3715017
-1.013123
.7811157
.0326629
.0895028
.849391
.7324093
.2486864
-.1620083
-.2013005
-.1654417
-.6840081
-.3691603
-.468969
-.9851856
.0689934
-.6047634
-.1024892
.8853007
.5267981
.0041289
-1.215518
-.5191747
-.4812442
-1.488656
-1.651875
-.4596151
1.26711
.0082342
-.157218
-.451311
-.8242488
1.350142
.3036839
.0013567
-.2010919
-.8171759
.0812488
.2388809
.7990064
1.044582
.4488115
.1115544
-.0764236
-.7424399
-.0199807
.0485352
.32243
-.8538859
1.50038
-.3280801
.5845661
1.690092
