date,cat_education
2011m1,1.393943
2011m2,1.492218
2011m3,1.426702
2011m4,1.041767
2011m5,.4043037
2011m6,-.0384784
2011m7,.1255225
2011m8,.9055301
2011m9,1.623207
2011m10,1.652934
2011m11,1.227978
2011m12,.7476662
2012m1,.6864881
2012m2,.5923324
2012m3,.3248502
2012m4,-.0717879
2012m5,-.6124509
2012m6,-1.007905
2012m7,-.9370658
2012m8,-.558072
2012m9,-.1934639
2012m10,-.1622395
2012m11,-.3599236
2012m12,-.5126831
2013m1,-.3533174
2013m2,-.249141
2013m3,-.3615296
2013m4,-.6481156
2013m5,-1.19068
2013m6,-1.61721
2013m7,-1.483141
2013m8,-.7519375
2013m9,-.0723038
2013m10,.0272177
2013m11,-.2560577
2013m12,-.5223026
2014m1,-.3756251
2014m2,-.230758
2014m3,-.2533536
2014m4,-.4326653
2014m5,-.8521252
2014m6,-1.221443
2014m7,-1.057513
2014m8,-.3412632
2014m9,.3789884
2014m10,.5142106
2014m11,.2802545
2014m12,.109563
2015m1,.3480715
2015m2,.5739381
2015m3,.4360658
2015m4,.0037652
2015m5,-.7020562
2015m6,-1.199461
2015m7,-1.038183
2015m8,-.2076268
2015m9,.4887979
2015m10,.5331541
2015m11,.2481756
2015m12,.0544789
2016m1,.2657641
2016m2,.5450149
2016m3,.6376426
2016m4,.7813329
