happiness
-1.243236
-1.111657
-.4191512
-.6154689
.1014125
-.4012239
-.4910314
-1.181149
-.1899688
-1.55864
-.2842094
-.6373513
.0307796
-.5512639
.1305809
.6503384
.6845558
.6261228
.7523677
1.049695
.6703923
-.6995576
-1.03522
.0721739
1.041502
.0908141
.8266732
1.701487
1.071908
.3687946
1.051341
.3996064
.713689
.1672861
.5329974
-.8521011
-.6401251
-.6454812
-.0068697
.1883514
.7722071
.6435971
.1632165
.5436279
.2637886
.0493596
.2379054
.1533103
.498792
.7791546
.5090145
.4741945
1.111525
.3080694
-.108617
.208749
-.1270565
