stress
-2.468058
.8052653
.2557309
.8347312
-.4975601
-2.261879
-1.30166
-.2536573
-.3060054
1.011759
.4101439
-1.027102
-.243842
.3633306
-.4659132
.6079503
.1798828
-1.252636
.1896451
2.537952
1.567577
2.083314
1.398562
-.1681473
-.3474837
-.6334463
.0744373
.1686072
-.769954
-1.034012
-.2851807
.5308093
2.33862
3.3534
1.769753
.7152449
.3478658
.606405
.0654253
.4104579
-.4188666
.4951705
-.6423147
.2395018
.9184081
2.890214
1.545911
-.0265108
-.4647938
.8129523
.3165048
-1.055827
-.3071588
-1.229753
.7461724
.1881715
2.071884
