date,cat_spirituality
2008m1,.3271295
2008m2,.8603486
2008m3,1.161318
2008m4,1.046888
2008m5,.2723939
2008m6,-.6441022
2008m7,-1.024817
2008m8,-.7252156
2008m9,.2315265
2008m10,.9822643
2008m11,1.112926
2008m12,.9493482
2009m1,.7856615
2009m2,.928771
2009m3,1.108625
2009m4,.9754803
2009m5,.348872
2009m6,-.4331363
2009m7,-.7887537
2009m8,-.4405148
2009m9,.5389253
2009m10,1.415349
2009m11,1.639324
2009m12,1.362967
2010m1,1.09352
2010m2,1.18974
2010m3,1.408495
2010m4,1.245308
2010m5,.6378185
2010m6,-.0948372
2010m7,-.3257631
2010m8,.0757788
2010m9,.9183007
2010m10,1.528288
2010m11,1.539655
2010m12,.8723402
2011m1,.0055073
2011m2,-.2623764
2011m3,-.2532122
2011m4,-.3338482
2011m5,-.6990182
2011m6,-1.288332
2011m7,-1.634539
2011m8,-1.461595
2011m9,-.780097
2011m10,-.1299796
2011m11,.1271842
2011m12,.1046099
2012m1,.1214376
2012m2,.2543492
2012m3,.2942308
2012m4,.1437079
2012m5,-.3473812
2012m6,-.9767649
2012m7,-1.195912
2012m8,-.9521778
2012m9,-.4654696
2012m10,-.2066219
2012m11,-.2907057
2012m12,-.4213462
2013m1,-.4319011
2013m2,-.0999181
2013m3,.2343911
2013m4,.2619988
2013m5,-.2359138
2013m6,-.9364169
2013m7,-1.261058
2013m8,-1.023115
2013m9,-.317997
2013m10,.2168349
2013m11,.2084905
2013m12,-.0952131
2014m1,-.3081619
2014m2,-.133864
2014m3,.1195144
2014m4,.0963263
2014m5,-.2833122
2014m6,-.8072652
2014m7,-1.047452
2014m8,-.8473648
2014m9,-.2683028
2014m10,.0827078
2014m11,-.0443402
2014m12,-.2792112
2015m1,-.3704925
2015m2,-.1083721
2015m3,.2061381
2015m4,.1236517
2015m5,-.4616232
2015m6,-1.138766
2015m7,-1.417936
2015m8,-1.149188
2015m9,-.4294105
2015m10,.1280649
2015m11,.3158346
2015m12,.152145
2016m1,-.0435855
2016m2,-.0165896
2016m3,.0402517
2016m4,-.0614508
