personal_security_f
-.8706811
-1.109872
-.3101885
-.1570616
-.8338896
-1.147252
-.2208404
-1.831438
-1.138292
-.9917843
.3388313
-.5897313
-.2350844
-.6480198
-.484871
.4949885
-1.028697
-.9985588
1.67368
-.6528319
-1.226844
.0184627
.0715051
3.994041
3.138799
1.093722
1.283398
.6394485
.0901983
.3924542
.5501118
-.7612474
-.893325
-.6879833
-.2196156
.2584128
-.7365927
.4184049
-.3625284
-.3332764
-.2477121
.1917581
.5863049
-.1824801
-.8329496
.4447195
.3373147
1.038087
.133284
.2985091
-.0039778
.5848077
.6293058
.1281755
1.343712
.1120783
-.5468873
