date,cat_layoffs
2008m1,-.5305277
2008m2,-.7908003
2008m3,-.9228764
2008m4,-.8903735
2008m5,-.6946952
2008m6,-.4682461
2008m7,-.3489851
2008m8,-.3550586
2008m9,-.2786493
2008m10,-.0463239
2008m11,.5348262
2008m12,1.453455
2009m1,2.228685
2009m2,2.495707
2009m3,1.828537
2009m4,1.038419
2009m5,.3194419
2009m6,-.0853826
2009m7,.1580831
2009m8,.5781598
2009m9,1.068842
2009m10,1.505855
2009m11,1.819432
2009m12,1.878917
2010m1,1.942995
2010m2,1.719599
2010m3,1.890068
2010m4,1.889887
2010m5,1.676882
2010m6,1.307702
2010m7,1.055169
2010m8,.7028103
2010m9,.5507247
2010m10,.2938804
2010m11,.1740416
2010m12,.1966521
2011m1,.1182262
2011m2,-.2696488
2011m3,-.5035325
2011m4,-.3432418
2011m5,-.1932673
2011m6,-.0205813
2011m7,.1913472
2011m8,.1513665
2011m9,.2015013
2011m10,-.0107985
2011m11,-.1577899
2011m12,-.2511707
2012m1,-.4017969
2012m2,-.3075753
2012m3,-.2838143
2012m4,-.4527587
2012m5,-.5437276
2012m6,-.4689871
2012m7,-.3726231
2012m8,-.1981895
2012m9,.3118141
2012m10,.7501312
2012m11,.8311086
2012m12,.4103252
2013m1,-.0264885
2013m2,-.4779351
2013m3,-.6411844
2013m4,-.638944
2013m5,-.613364
2013m6,-.5076361
2013m7,-.623143
2013m8,-.6846614
2013m9,-.6622549
2013m10,-.6976722
2013m11,-.8401482
2013m12,-.7634853
2014m1,-.509271
2014m2,-.2594664
2014m3,-.4337676
2014m4,-.6116079
2014m5,-.8644275
2014m6,-1.02631
2014m7,-1.007099
2014m8,-.9062348
2014m9,-.8959656
2014m10,-.7948073
2014m11,-.5727963
2014m12,-.3524686
2015m1,-.1457548
2015m2,-.3016463
2015m3,-.5293317
2015m4,-.730065
2015m5,-.8871526
2015m6,-.8658339
2015m7,-.7668079
2015m8,-.7290857
2015m9,-.6180648
2015m10,-.5534653
2015m11,-.6252924
2015m12,-.7091219
2016m1,-.5552616
2016m2,-.32008
2016m3,.006363
2016m4,.6585712
