region,date,recherche_emploi
Ile-de-France,2013m1,.6894989
Ile-de-France,2013m2,1.3051447
Ile-de-France,2013m3,1.0825146
Ile-de-France,2013m4,.62129438
Ile-de-France,2013m5,.3592357
Ile-de-France,2013m6,.90120035
Ile-de-France,2013m7,1.2961121
Ile-de-France,2013m8,.29077902
Ile-de-France,2013m9,1.9253854
Ile-de-France,2013m10,1.5751888
Ile-de-France,2013m11,1.2452238
Ile-de-France,2013m12,-.20197585
Ile-de-France,2014m1,1.0262364
Ile-de-France,2014m2,1.3295897
Ile-de-France,2014m3,1.0116808
Ile-de-France,2014m4,.26084536
Ile-de-France,2014m5,.54662502
Ile-de-France,2014m6,.26464385
Ile-de-France,2014m7,-.51354098
Ile-de-France,2014m8,-1.1036235
Ile-de-France,2014m9,.57115263
Ile-de-France,2014m10,-.056198962
Ile-de-France,2014m11,.15399793
Ile-de-France,2014m12,-.85001546
Ile-de-France,2015m1,.10273106
Ile-de-France,2015m2,.46404451
Ile-de-France,2015m3,.93808597
Ile-de-France,2015m4,.45434272
Ile-de-France,2015m5,.2035668
Ile-de-France,2015m6,.54172218
Ile-de-France,2015m7,-.68779433
Ile-de-France,2015m8,-1.4517169
Ile-de-France,2015m9,-.19401647
Ile-de-France,2015m10,-.054583594
Ile-de-France,2015m11,-.46913636
Ile-de-France,2015m12,-1.4578388
Ile-de-France,2016m1,-.25681251
Ile-de-France,2016m2,-.26147068
Ile-de-France,2016m3,.27440464
Ile-de-France,2016m4,-.20289297
Ile-de-France,2016m5,-.41667923
Ile-de-France,2016m6,-.48503974
Ile-de-France,2016m7,-1.6063318
Ile-de-France,2016m8,-2.3836408
Ile-de-France,2016m9,-.74027061
Ile-de-France,2016m10,-.98928523
Ile-de-France,2016m11,-1.2146702
Ile-de-France,2016m12,-1.7739294
Ile-de-France,2017m1,-.93162829
Ile-de-France,2017m2,-.68863839
Ile-de-France,2017m3,-.069226287
