date,swb_enjoyment
2011m1,.6856573
2011m2,.6092642
2011m3,.8449091
2011m4,.9230879
2011m5,.5288317
2011m6,-.2970197
2011m7,-.7580823
2011m8,-.7759356
2011m9,-.3556754
2011m10,.2009689
2011m11,.3764029
2011m12,.1671695
2012m1,-.0141638
2012m2,.2449295
2012m3,.5579411
2012m4,.7146546
2012m5,.753853
2012m6,.7532555
2012m7,.5173326
2012m8,-.224724
2012m9,-.9461926
2012m10,-1.339375
2012m11,-.8693624
2012m12,.0723405
2013m1,.5059167
2013m2,.8697674
2013m3,1.146527
2013m4,1.252223
2013m5,1.048779
2013m6,.7949187
2013m7,.5677978
2013m8,-.0518816
2013m9,-.3934975
2013m10,-.1596336
2013m11,.5745351
2013m12,.8011694
2014m1,.0972065
2014m2,-.4360082
2014m3,-.1803686
2014m4,.2028002
2014m5,.4779302
2014m6,.4179859
2014m7,.4732615
2014m8,.6007808
2014m9,.6199738
2014m10,.6724861
2014m11,.9433816
2014m12,1.256998
2015m1,1.418547
2015m2,1.625553
2015m3,1.794242
2015m4,1.895288
2015m5,1.985737
2015m6,1.706102
2015m7,1.265264
2015m8,.9201399
2015m9,.6006729
2015m10,.5884458
2015m11,1.020873
2015m12,1.348638
2016m1,1.297449
2016m2,1.012169
2016m3,.7873958
2016m4,.5403863
