date,cat_education
2011m1,.6810502
2011m2,.8798512
2011m3,.7845773
2011m4,.4889031
2011m5,.0659692
2011m6,-.3707688
2011m7,-.480317
2011m8,-.0335394
2011m9,.7441927
2011m10,.9506384
2011m11,.565532
2011m12,.0529545
2012m1,.0503459
2012m2,.3327538
2012m3,.4190055
2012m4,.1593876
2012m5,-.2924761
2012m6,-.7108502
2012m7,-.6710652
2012m8,-.1039517
2012m9,.5173085
2012m10,.3827375
2012m11,-.3602888
2012m12,-1.011688
2013m1,-1.024898
2013m2,-.6660321
2013m3,-.4530545
2013m4,-.5822805
2013m5,-1.16199
2013m6,-1.650265
2013m7,-1.468791
2013m8,-.6850877
2013m9,.3330976
2013m10,.7086283
2013m11,.4062869
2013m12,-.0787475
2014m1,-.0883028
2014m2,.1250786
2014m3,.1256061
2014m4,-.115866
2014m5,-.6120611
2014m6,-1.073256
2014m7,-1.037716
2014m8,-.3386408
2014m9,.6112013
2014m10,.9114088
2014m11,.589155
2014m12,.1763807
2015m1,.2526157
2015m2,.575974
2015m3,.7230095
2015m4,.5292447
2015m5,-.0516951
2015m6,-.7056428
2015m7,-.9776887
2015m8,-.4447021
2015m9,.5073591
2015m10,.880638
2015m11,.6357897
2015m12,.1595518
2016m1,.049873
2016m2,.3690511
2016m3,.6132061
2016m4,.8933008
