date,cat_family
2011m1,.1135167
2011m2,-.2816947
2011m3,-.3429523
2011m4,-.3205179
2011m5,-.3839856
2011m6,-.4491439
2011m7,-.2650189
2011m8,.3664321
2011m9,1.312721
2011m10,1.900419
2011m11,1.855065
2011m12,1.386546
2012m1,.8209032
2012m2,.4887224
2012m3,.1219917
2012m4,-.2830247
2012m5,-.8143455
2012m6,-1.140552
2012m7,-1.075491
2012m8,-.4886149
2012m9,.3448828
2012m10,.9842945
2012m11,1.205336
2012m12,1.175987
2013m1,.9294084
2013m2,.5325121
2013m3,.1240951
2013m4,-.2989847
2013m5,-.5604757
2013m6,-.5413364
2013m7,-.1491498
2013m8,.4777725
2013m9,1.118194
2013m10,1.498408
2013m11,1.222008
2013m12,.702739
2014m1,.1288122
2014m2,-.2839329
2014m3,-.5844887
2014m4,-.9325899
2014m5,-1.384262
2014m6,-1.642225
2014m7,-1.423573
2014m8,-.8799616
2014m9,-.1705152
2014m10,.4165888
2014m11,.6162603
2014m12,.5016891
2015m1,.1927773
2015m2,-.1644537
2015m3,-.5668673
2015m4,-1.063149
2015m5,-1.434069
2015m6,-1.523589
2015m7,-1.225564
2015m8,-.5526782
2015m9,.150711
2015m10,.6819476
2015m11,.6843399
2015m12,.2476736
2016m1,-.3674456
2016m2,-.6610967
2016m3,-.4467911
2016m4,.3997858
