happiness
-1.317352
-.5034456
-.8930787
-2.143713
-.7670232
.1550752
-.8599741
-.4307785
-.8221997
-1.25348
-.8974119
-.8937544
-.1219894
.3558214
.6174231
.3200475
.5921674
.4792639
1.367697
1.454456
-.3871458
-.14374
-1.575534
-.0814841
.8127189
.9098957
1.632558
1.099284
.7033544
.9118897
1.318982
1.171505
-.6998644
.072199
.2924692
-.6077377
-.4557328
-.2932635
.618486
.3212134
-.1769193
.0409067
.0380764
.5380954
-.2823971
-.5491024
-.2746079
-.271778
1.103472
.6115018
1.501394
1.264634
1.004349
.8957153
.0616934
1.201947
.0752164
