worry
.4529326
.7947738
.6288463
-.4586532
-.4533376
.3343694
.6061354
1.310122
1.288291
2.370767
1.244343
.850024
.8094637
.3273887
-.6325975
-.7956032
-.3221725
-.7756031
-.229888
.3420353
1.874567
1.220563
1.313953
.3251236
.3804388
.0009388
-1.05689
-.9895329
-1.016572
-.3076742
-1.082804
.5224586
.6571571
.7023897
.4617204
.6162434
.8786084
.9353275
.409567
.0879609
-.3270149
-1.1526
-.2015203
-.0929753
.996348
1.229309
.2756594
.352556
.5115787
.521406
-.334176
-.9019539
-.5942465
-.6375673
-.8940818
-.3971893
1.131286
