health_conditions_f
-.1547511
2.349355
2.052955
1.553527
.7896019
-.1666572
-.3471422
-.2695569
-.9839376
1.097554
1.327456
1.175671
.9580879
2.109908
1.025085
1.03159
-.2206399
-.8623632
-.9326516
-.7430568
-1.355355
.8063303
-1.134497
-.3285132
-1.699332
.7262323
.104211
1.385146
.2702827
-.1760623
-.4844536
-.8939089
-1.230003
.9282148
.6216777
-.8094695
-1.098307
.0539417
-.0636224
-.0816417
.245766
-.3109687
-.3776658
-.7775168
-.5720356
1.196275
-.2923446
-.5132421
-1.674126
-.3738009
-.6201423
1.475325
-1.3255
-.2571272
-.0547126
-.589569
-1.50952
