date,swb_enjoyment
2011m1,.0129694
2011m2,.3701864
2011m3,.5930851
2011m4,.4661063
2011m5,.4459086
2011m6,.2506636
2011m7,-.0112885
2011m8,.0327139
2011m9,.5011814
2011m10,1.064017
2011m11,1.279274
2011m12,1.179736
2012m1,1.099575
2012m2,1.448523
2012m3,1.679338
2012m4,1.590064
2012m5,1.371927
2012m6,1.486887
2012m7,1.333177
2012m8,.6037101
2012m9,-.0086097
2012m10,-.4301042
2012m11,-.5927367
2012m12,.2282708
2013m1,1.114461
2013m2,1.780797
2013m3,1.978733
2013m4,1.336642
2013m5,1.033591
2013m6,1.123697
2013m7,1.20279
2013m8,1.100208
2013m9,.9714728
2013m10,1.241471
2013m11,1.64806
2013m12,1.498772
2014m1,1.013798
2014m2,.8983119
2014m3,.8955233
2014m4,1.036771
2014m5,1.243874
2014m6,1.099747
2014m7,.803017
2014m8,.4022088
2014m9,.1856562
2014m10,.4103369
2014m11,.8313068
2014m12,1.272738
2015m1,1.646884
2015m2,1.832059
2015m3,1.783983
2015m4,1.801027
2015m5,2.081843
2015m6,2.399301
2015m7,2.348797
2015m8,1.950732
2015m9,1.641107
2015m10,1.830964
2015m11,2.315214
2015m12,2.49261
2016m1,2.328784
2016m2,1.98297
2016m3,1.515446
2016m4,1.192305
