region,date,droite_id
Haute-Normandie,2013m1,-.039313436
Haute-Normandie,2013m2,.1471146
Haute-Normandie,2013m3,-.26003313
Haute-Normandie,2013m4,-.2238324
Haute-Normandie,2013m5,.084056839
Haute-Normandie,2013m6,-.5818727
Haute-Normandie,2013m7,-.41799611
Haute-Normandie,2013m8,-.78767508
Haute-Normandie,2013m9,.17618872
Haute-Normandie,2013m10,.16098379
Haute-Normandie,2013m11,.021976253
Haute-Normandie,2013m12,-.32650375
Haute-Normandie,2014m1,.29225215
Haute-Normandie,2014m2,.033617061
Haute-Normandie,2014m3,.015212834
Haute-Normandie,2014m4,-.32744363
Haute-Normandie,2014m5,-.45874584
Haute-Normandie,2014m6,-.19259892
Haute-Normandie,2014m7,-.51174539
Haute-Normandie,2014m8,-.16781412
Haute-Normandie,2014m9,.79340804
Haute-Normandie,2014m10,.65679711
Haute-Normandie,2014m11,.10729185
Haute-Normandie,2014m12,-.26145124
Haute-Normandie,2015m1,.22628248
Haute-Normandie,2015m2,-.010056663
Haute-Normandie,2015m3,.30664957
Haute-Normandie,2015m4,-.2585437
Haute-Normandie,2015m5,-.29969364
Haute-Normandie,2015m6,-.41932455
Haute-Normandie,2015m7,-1.127457
Haute-Normandie,2015m8,-.38933754
Haute-Normandie,2015m9,1.1734024
Haute-Normandie,2015m10,.89944243
Haute-Normandie,2015m11,.48536342
Haute-Normandie,2015m12,-.0036259303
Haute-Normandie,2016m1,.39115104
Haute-Normandie,2016m2,.18910706
Haute-Normandie,2016m3,.11208154
Haute-Normandie,2016m4,-.23279296
Haute-Normandie,2016m5,.046649806
Haute-Normandie,2016m6,-.33753175
Haute-Normandie,2016m7,-.6145581
Haute-Normandie,2016m8,-.073134392
Haute-Normandie,2016m9,.82880998
Haute-Normandie,2016m10,.41528285
Haute-Normandie,2016m11,.4414275
Haute-Normandie,2016m12,-.29022709
Haute-Normandie,2017m1,-.084788315
Haute-Normandie,2017m2,.52089018
Haute-Normandie,2017m3,.81236422
