date,swb_anger
2011m1,.1829441
2011m2,-.2603242
2011m3,-.6256781
2011m4,-.5259361
2011m5,-.3498307
2011m6,-.0052352
2011m7,.1573261
2011m8,.4393941
2011m9,.3684459
2011m10,.3637862
2011m11,.4763693
2011m12,.2366961
2012m1,-.119356
2012m2,.0445123
2012m3,.4495476
2012m4,.9136949
2012m5,.8339504
2012m6,.5454155
2012m7,.5039955
2012m8,.9442407
2012m9,1.030239
2012m10,.7328829
2012m11,.0010859
2012m12,-.6044176
2013m1,-.7426398
2013m2,-.6908475
2013m3,-.5304938
2013m4,-.1667274
2013m5,.3147719
2013m6,.810921
2013m7,1.335049
2013m8,1.689698
2013m9,1.411384
2013m10,.7190131
2013m11,.3209439
2013m12,.4109691
2014m1,.5497952
2014m2,.5350394
2014m3,.4163882
2014m4,.2711759
2014m5,.4215446
2014m6,.5155564
2014m7,.7204965
2014m8,1.112707
2014m9,.5803974
2014m10,.0150989
2014m11,-.1897671
2014m12,-.2381477
2015m1,-.4658331
2015m2,-.4694511
2015m3,-.2563993
2015m4,.326132
2015m5,.3373884
2015m6,.3351163
2015m7,.9536007
2015m8,1.719616
2015m9,1.955194
2015m10,1.703608
2015m11,1.014359
2015m12,.0842795
2016m1,-.4925959
2016m2,-.4387273
2016m3,-.141085
2016m4,.3045727
