date,swb_enjoyment
2008m1,-1.401701
2008m2,-.5068614
2008m3,-.024225
2008m4,.2228843
2008m5,.2565365
2008m6,.0718449
2008m7,-.1664005
2008m8,-.3943479
2008m9,-.4802776
2008m10,-.4499128
2008m11,-.5548338
2008m12,-1.241847
2009m1,-1.975731
2009m2,-1.808327
2009m3,-.9352496
2009m4,-.0158192
2009m5,.3658959
2009m6,.2883153
2009m7,.071216
2009m8,-.4554713
2009m9,-.5764475
2009m10,-.3022368
2009m11,-.241276
2009m12,-.416395
2010m1,-.7449573
2010m2,-.9200904
2010m3,-.8386148
2010m4,-.5005345
2010m5,-.0126019
2010m6,.1466777
2010m7,-.0480781
2010m8,-.4140233
2010m9,-.4090078
2010m10,-.1520669
2010m11,.1871594
2010m12,.3086582
2011m1,.1418398
2011m2,.1920639
2011m3,.359631
2011m4,.5877205
2011m5,.7639123
2011m6,.5317128
2011m7,.2081448
2011m8,-.0065084
2011m9,.303238
2011m10,.8309326
2011m11,1.082873
2011m12,.9432378
2012m1,.6923611
2012m2,.7452581
2012m3,.9560568
2012m4,1.201199
2012m5,1.254165
2012m6,1.108339
2012m7,.7024437
2012m8,.2916979
2012m9,.245637
2012m10,.2492864
2012m11,.212009
2012m12,.0576291
2013m1,-.2005742
2013m2,.0885342
2013m3,.531486
2013m4,.79276
2013m5,.8029336
2013m6,.75674
2013m7,.7094125
2013m8,.4642781
2013m9,.4174204
2013m10,.4834403
2013m11,.6518136
2013m12,.5891945
2014m1,.4790799
2014m2,.6586461
2014m3,1.020609
2014m4,1.358565
2014m5,1.474709
2014m6,1.205384
2014m7,.7786483
2014m8,.6057528
2014m9,1.023026
2014m10,1.508609
2014m11,1.645029
2014m12,1.394694
2015m1,1.102259
2015m2,1.367927
2015m3,1.831229
2015m4,1.990412
2015m5,1.826737
2015m6,1.612227
2015m7,1.310936
2015m8,1.097735
2015m9,1.280316
2015m10,1.630928
2015m11,1.798469
2015m12,1.605088
2016m1,1.322073
2016m2,1.294291
2016m3,1.217043
2016m4,.7465062
