fin_security_f
.1552874
-.026699
-.9256104
-.0796867
.0768242
.2866194
1.366616
1.355029
-.2201121
-.7874635
-.2707251
.7662335
-.8502476
-1.149129
-.8690673
-.9340012
-1.425261
.1945985
.0336045
-.5174496
-1.12024
-2.212357
-.2722189
-1.080391
.0331519
.3850974
-1.4219
-1.220357
-1.734359
.2619726
.9480097
1.393548
-.8258554
-.883417
-.1328929
1.117118
1.427214
.9225209
-.1554582
-.2742636
-.5657853
1.29071
1.465597
1.368469
-.1159784
-.9006058
-.0703497
.8962513
.4758214
.8505338
1.083998
-.2048803
-1.132575
.0220752
2.157503
2.338304
-.2933706
