summer_leisure_f
-.7724882
-.093115
.7863619
.7786894
.9787461
1.46471
1.688656
.5913122
-.8350024
-1.063848
-1.280108
-.0675193
-.5248616
-.3075999
.7734266
.4827818
1.041795
1.570671
1.514424
.5954217
-.9791822
-1.433385
-1.021545
-.4748336
-.9776402
-.7529411
.5734285
.1869822
.9669138
1.230441
1.05061
.2947457
-1.09416
-1.232539
-1.240169
-.2913174
-.8242401
-.6724659
.5116595
-.0272295
.9221186
1.448901
1.346573
.3342343
-1.362462
-1.825101
-1.569497
-.4818258
-1.185964
-1.023284
-.1942156
-.2808646
.7547637
1.485362
1.22631
.5362259
-1.24686
