happiness
-1.322914
-.745743
-.2219168
-.8954105
-.177001
-.946503
-.6391097
-1.089613
-.6618447
-2.350989
-2.052424
-1.771551
.8950565
-.2902138
1.021015
.7130131
.5373069
.2605986
1.753935
1.237391
-.95001
-.7375751
-.7378909
-.7825401
1.042849
1.874125
1.548086
1.317274
1.065217
.6426929
.9699014
1.046923
.3707719
-.1712731
.3851655
-1.225459
-.2776845
-.269546
.7313268
.4048686
.2117946
1.093762
.980725
.2673131
1.541183
.9633993
-.2895737
-.2109555
.08365
.767057
.7096211
.628803
.7609344
.4163315
.2694615
1.138511
-1.992321
