region,date,terrorisme
Nord-Pas-de-Calais,2013m1,-.52768779
Nord-Pas-de-Calais,2013m2,-.58866447
Nord-Pas-de-Calais,2013m3,-.61055732
Nord-Pas-de-Calais,2013m4,-.4423919
Nord-Pas-de-Calais,2013m5,-.39807981
Nord-Pas-de-Calais,2013m6,-.56606203
Nord-Pas-de-Calais,2013m7,-.33170626
Nord-Pas-de-Calais,2013m8,-.46736312
Nord-Pas-de-Calais,2013m9,-.48938775
Nord-Pas-de-Calais,2013m10,-.48763719
Nord-Pas-de-Calais,2013m11,-.55574691
Nord-Pas-de-Calais,2013m12,-.51688141
Nord-Pas-de-Calais,2014m1,-.53031266
Nord-Pas-de-Calais,2014m2,-.47768366
Nord-Pas-de-Calais,2014m3,-.51249379
Nord-Pas-de-Calais,2014m4,-.51595706
Nord-Pas-de-Calais,2014m5,-.31505188
Nord-Pas-de-Calais,2014m6,-.42962289
Nord-Pas-de-Calais,2014m7,-.26971054
Nord-Pas-de-Calais,2014m8,-.26981825
Nord-Pas-de-Calais,2014m9,-.322878
Nord-Pas-de-Calais,2014m10,-.37875959
Nord-Pas-de-Calais,2014m11,-.32737759
Nord-Pas-de-Calais,2014m12,.27089548
Nord-Pas-de-Calais,2015m1,1.5836501
Nord-Pas-de-Calais,2015m2,-.22136986
Nord-Pas-de-Calais,2015m3,-.20504038
Nord-Pas-de-Calais,2015m4,-.174106
Nord-Pas-de-Calais,2015m5,-.27304628
Nord-Pas-de-Calais,2015m6,-.055785608
Nord-Pas-de-Calais,2015m7,.12628593
Nord-Pas-de-Calais,2015m8,.0097977407
Nord-Pas-de-Calais,2015m9,-.2678698
Nord-Pas-de-Calais,2015m10,-.22593836
Nord-Pas-de-Calais,2015m11,4.681313
Nord-Pas-de-Calais,2015m12,.32375637
Nord-Pas-de-Calais,2016m1,.19614521
Nord-Pas-de-Calais,2016m2,.061919533
Nord-Pas-de-Calais,2016m3,1.2214381
Nord-Pas-de-Calais,2016m4,.2368513
Nord-Pas-de-Calais,2016m5,-.14225806
Nord-Pas-de-Calais,2016m6,.41253766
Nord-Pas-de-Calais,2016m7,1.8270298
Nord-Pas-de-Calais,2016m8,.51117015
Nord-Pas-de-Calais,2016m9,-.087229401
Nord-Pas-de-Calais,2016m10,-.051653687
Nord-Pas-de-Calais,2016m11,-.16385734
Nord-Pas-de-Calais,2016m12,.0056950781
Nord-Pas-de-Calais,2017m1,.013826929
Nord-Pas-de-Calais,2017m2,-.15396497
Nord-Pas-de-Calais,2017m3,.31247848
