date,swb_learn
2011m1,-1.436961
2011m2,-.7923291
2011m3,-.6855679
2011m4,-.3077893
2011m5,.0176621
2011m6,.5126043
2011m7,.4457819
2011m8,-.0065695
2011m9,-.0861872
2011m10,-.2753698
2011m11,-.500015
2011m12,-.7718523
2012m1,-.9337276
2012m2,-.8701724
2012m3,-.7102209
2012m4,-.2696564
2012m5,.1592287
2012m6,.3077577
2012m7,.3949385
2012m8,.1066792
2012m9,-.3557595
2012m10,-.4091607
2012m11,-.4189182
2012m12,-.5068656
2013m1,-.5887265
2013m2,-.4580439
2013m3,-.1192223
2013m4,.3029616
2013m5,.265646
2013m6,.0426668
2013m7,-.4624544
2013m8,-1.025516
2013m9,-1.397079
2013m10,-1.48519
2013m11,-1.534827
2013m12,-1.572486
2014m1,-1.38027
2014m2,-1.557054
2014m3,-1.454849
2014m4,-.9528821
2014m5,-.6828907
2014m6,-.6423568
2014m7,-.7599468
2014m8,-1.325812
2014m9,-1.936858
2014m10,-2.254764
2014m11,-2.226466
2014m12,-1.737434
2015m1,-1.115923
2015m2,-.8998263
2015m3,-.5094908
2015m4,-.1354852
2015m5,-.2209903
2015m6,-.0994321
2015m7,-.1291476
2015m8,-.2069641
2015m9,-.2364071
2015m10,-.7815495
2015m11,-1.558958
2015m12,-1.924359
2016m1,-1.552017
2016m2,-1.223243
2016m3,-.8571719
2016m4,-.5481458
