date,swb_learn
2008m1,-1.652233
2008m2,-.1209618
2008m3,.8284776
2008m4,1.363532
2008m5,1.55371
2008m6,1.230994
2008m7,.8849679
2008m8,.8414286
2008m9,.3407089
2008m10,-.1072718
2008m11,-.2180791
2008m12,-.4558754
2009m1,-.2662391
2009m2,.3976518
2009m3,1.014385
2009m4,1.396803
2009m5,1.559033
2009m6,1.359096
2009m7,1.028148
2009m8,.8038268
2009m9,.9414042
2009m10,1.330562
2009m11,1.560457
2009m12,1.709747
2010m1,1.908175
2010m2,2.546311
2010m3,3.345729
2010m4,3.72244
2010m5,3.814472
2010m6,3.635997
2010m7,2.820607
2010m8,2.141027
2010m9,1.802353
2010m10,1.361677
2010m11,1.002842
2010m12,.8723263
2011m1,1.055947
2011m2,1.515662
2011m3,2.162593
2011m4,2.589571
2011m5,2.568346
2011m6,2.382529
2011m7,2.050615
2011m8,1.767451
2011m9,1.675927
2011m10,1.679066
2011m11,1.482334
2011m12,1.105562
2012m1,.9846565
2012m2,1.252104
2012m3,1.728422
2012m4,2.176384
2012m5,2.477684
2012m6,2.392088
2012m7,2.227278
2012m8,2.070431
2012m9,1.911872
2012m10,1.600207
2012m11,1.114348
2012m12,.8985137
2013m1,.9831893
2013m2,1.442155
2013m3,1.903028
2013m4,2.103234
2013m5,2.144551
2013m6,2.052879
2013m7,1.675103
2013m8,1.372627
2013m9,1.196
2013m10,.9058829
2013m11,.6175064
2013m12,.5697156
2014m1,.7197834
2014m2,.9537855
2014m3,1.308661
2014m4,1.636645
2014m5,1.877839
2014m6,1.97026
2014m7,1.935407
2014m8,1.694201
2014m9,1.511735
2014m10,1.309656
2014m11,1.132512
2014m12,1.016719
2015m1,1.097816
2015m2,1.377372
2015m3,1.761713
2015m4,2.071787
2015m5,1.986477
2015m6,1.825751
2015m7,1.613312
2015m8,1.570861
2015m9,1.332304
2015m10,1.009683
2015m11,.7804604
2015m12,.4566582
2016m1,.4714226
2016m2,.7686043
2016m3,1.203552
2016m4,1.775773
