anger
-1.254951
-.0183134
-1.030028
-.7607708
-.731701
.1707764
-.184138
.7143877
.1957887
.3018745
-.4426942
.1493474
-.5942953
-1.355289
-1.687053
-.8241407
.3221425
-.4998828
-.5332489
.3269122
-.0044792
-.403586
.3999491
-.7795849
-.0611267
.4151786
-.2676664
-.9015204
-1.146202
-.580399
.631619
1.623051
.1607451
.4659082
.4278452
1.000624
.612557
-.0731205
.1060248
-.9278015
-.2539318
.2728259
.3468615
-.1747946
.3772964
1.0849
.8368575
.2966168
-.3688248
-1.44163
-.8296939
-.4193103
-.7870792
.6989398
.279884
.6557987
.1925453
