stress
-.9762914
-.511637
.2420896
.2579647
-.8635775
-1.698863
-2.581013
.0724273
.1759109
1.823926
.7109984
-1.242254
-.020075
.2667579
-.7759928
.7385218
-.0518608
.0257395
.0981025
1.858435
3.152681
3.326006
1.338439
-.8683463
-1.198303
-1.060982
.4452437
.2045827
-1.173641
-.9452916
-.8732302
.9744694
1.976432
1.747732
1.946994
-.8769763
.6921228
.5312598
.6381523
.8589456
.8966747
-.3579997
.2799677
.8270239
.2797867
2.228713
1.246664
-.5889738
-.2243431
1.556997
1.277232
1.323143
.1488521
-1.259598
-1.462725
.5254583
.3075294
