date,swb_job_satisfaction
2011m1,.6565941
2011m2,.2746414
2011m3,.2563519
2011m4,.0218959
2011m5,-.4797335
2011m6,-.8046879
2011m7,-.7746812
2011m8,-.4711212
2011m9,.0171679
2011m10,.5509697
2011m11,.9749235
2011m12,1.29008
2012m1,1.556193
2012m2,1.224128
2012m3,.5544243
2012m4,.0553936
2012m5,-.2410881
2012m6,-.0606597
2012m7,.4876993
2012m8,1.245347
2012m9,1.890513
2012m10,2.167451
2012m11,2.040969
2012m12,1.358683
2013m1,.8996423
2013m2,.6985767
2013m3,.4479182
2013m4,.1435975
2013m5,-.1841435
2013m6,-.3186295
2013m7,-.2877705
2013m8,-.1355407
2013m9,.0812938
2013m10,.3599573
2013m11,.7574013
2013m12,1.402716
2014m1,1.962941
2014m2,1.878112
2014m3,1.310942
2014m4,.5310782
2014m5,-.330428
2014m6,-.868318
2014m7,-.8883697
2014m8,-.8278981
2014m9,-.7598721
2014m10,-.6169147
2014m11,-.5191229
2014m12,-.3457848
2015m1,-.0330924
2015m2,-.1173784
2015m3,-.2353643
2015m4,-.4775393
2015m5,-.8490527
2015m6,-.733383
2015m7,-.4721471
2015m8,-.2583059
2015m9,-.2525526
2015m10,-.4844572
2015m11,-.6318584
2015m12,-.519347
2016m1,-.1052419
2016m2,.030399
2016m3,.1950142
2016m4,.5941133
