date,cat_civic_engagement
2011m1,.2782165
2011m2,.5759017
2011m3,.8140096
2011m4,.6529927
2011m5,.0667597
2011m6,-.7773039
2011m7,-1.205161
2011m8,-.7109727
2011m9,.3886738
2011m10,.9155232
2011m11,.9944825
2011m12,.7655507
2012m1,.5917308
2012m2,.577988
2012m3,.5268696
2012m4,.2522527
2012m5,-.184384
2012m6,-.7760999
2012m7,-.8865634
2012m8,-.4703614
2012m9,.2638208
2012m10,.7901973
2012m11,.8584355
2012m12,.6172062
2013m1,.3815927
2013m2,.2742735
2013m3,.2550612
2013m4,.1364354
2013m5,-.3469859
2013m6,-.9943147
2013m7,-1.442218
2013m8,-1.20265
2013m9,-.4303803
2013m10,.1717449
2013m11,.216624
2013m12,-.0708698
2014m1,-.1326311
2014m2,-.1847415
2014m3,-.2612551
2014m4,-.3445727
2014m5,-.7733325
2014m6,-1.305078
2014m7,-1.562918
2014m8,-1.130188
2014m9,-.3510531
2014m10,.0856723
2014m11,-.085781
2014m12,-.3794828
2015m1,-.3611555
2015m2,-.1758635
2015m3,.0495177
2015m4,-.0346748
2015m5,-.5588249
2015m6,-.9049844
2015m7,-.8402249
2015m8,-.2973262
2015m9,.5976231
2015m10,1.073957
2015m11,1.064052
2015m12,1.017085
2016m1,.9055384
2016m2,1.015136
2016m3,1.199623
2016m4,.8078062
