laugh
-2.388761
-1.658417
-.0136957
-1.050466
-1.467814
-.4804548
-1.1357
-1.914118
-.3518367
-1.467281
-2.380142
-2.059245
.3850843
-.4095389
1.822358
1.20566
.0129382
-.6857691
.1334917
1.194081
-.5448167
-.3283231
-.5626521
-2.92318
-.3129477
.66647
.587261
1.536464
.3255614
.7206261
1.566432
1.435358
.6333542
.4380305
1.053335
-1.488576
-.4396096
-.4874737
1.011919
.9726434
.9163887
1.703022
.9321956
.8793368
2.006334
1.897053
.3479334
-.3522512
.3110603
.8642941
.8516196
.5604836
.661604
.4952921
.7050742
.8236153
-2.473305
