family_life_f
-1.207736
-1.712373
-1.392561
-.6442248
-1.97501
-.4279074
-.0381857
.0443439
1.034084
-.566619
-.064785
.1861115
.4347365
-.2112975
-.9700499
-1.323251
-1.508315
-1.265492
-.0413608
1.907867
1.51537
1.693346
.1860557
.2421436
.9181365
-.3613827
.8984604
.039005
-.1774345
-.1282972
-.2577231
1.116642
2.432225
1.209275
1.418085
.0635199
1.197833
.1008925
-.9409629
-1.231653
-.8748072
-1.212431
-.8100167
.7503325
1.095294
.8221266
1.647377
.255033
.8397
.4206348
-.2670625
-.8162286
-.8368334
-.9763365
-.3456188
.3282745
-.2109481
