laugh
-2.246296
-2.371703
-2.269609
-.6547542
-.4674805
-1.278652
-.787396
-.5307745
-.1309441
-1.334709
-.0390968
-.8852767
.5546634
.1551888
1.498022
.7000825
.5442897
.9495457
.3413186
1.624866
.0254673
.799692
-1.724422
-2.596914
-.9383532
-.2393283
1.071842
.8046523
.5890726
1.429149
1.290778
1.476742
.0642062
1.039447
.9703245
-1.363285
-.9735525
-.5715094
.5564952
.3843491
.6286905
.5346506
.3751195
.8967156
-.2511
1.059227
-.1249147
.1900466
.686855
-.3737111
1.265224
.8074721
.0825412
.4825217
.9419137
.7444686
-1.131859
