sadness
.9065638
.4317488
-.3487152
-.3173589
.2158153
-.279923
-.1271126
.7660998
1.242275
1.206841
.1220551
.8010562
.0919547
-.0692373
-.5374362
-.4305318
-.2782318
-1.066964
-.7784574
-1.237399
.0764357
-.1624198
1.219305
2.919059
1.542746
.3563492
-.0964176
-.7556003
-.449632
-.7000159
-.9253913
-.6029082
.8457078
-.5199146
-1.311245
1.756158
1.276328
.66886
-.2798423
.3833201
-1.197971
-.6801676
-.3712413
-.3125134
1.145379
-1.035038
.1483162
1.42515
1.573782
.6647632
-.5396375
-.3152567
-1.327937
-.2632388
.1458721
.8617278
2.504086
