civic_f
1.652092
-.3387104
1.347246
.520874
1.836853
1.710192
1.082668
.9366549
1.019284
1.085517
.9002892
.5757539
.4962074
1.22908
.5903859
-.0883817
-.4034467
1.977477
1.290842
.5160129
-.0700134
.2941653
-.2232275
-.1682617
-.4351124
-1.239782
-.1305207
-1.523361
1.638982
1.54371
.3379585
.3645128
.4086215
-.377736
-1.505004
-.6100688
-.1440601
-1.066604
-1.282004
-1.107696
-.5200651
-.2938899
-.6008323
-.9121572
-1.844262
-1.255939
-.0089096
-.3996064
-.7728122
-.7608365
-1.141627
-2.039517
-.4116653
-.4752662
.0431042
-.2957304
-.9513781
