date,swb_enjoyment
2011m1,-.0667506
2011m2,-.1034568
2011m3,-.2584739
2011m4,-.3286212
2011m5,-.1459098
2011m6,-.0234729
2011m7,.0717552
2011m8,-.1506735
2011m9,-.3872671
2011m10,-.547778
2011m11,-.5901582
2011m12,-.3689967
2012m1,-.3141269
2012m2,-.1862705
2012m3,-.0927624
2012m4,.0474842
2012m5,.4684439
2012m6,.7269636
2012m7,.615542
2012m8,.2199819
2012m9,-.4127642
2012m10,-1.202266
2012m11,-1.499833
2012m12,-.7634739
2013m1,-.0783399
2013m2,.4204768
2013m3,.4780496
2013m4,.3944288
2013m5,.6264312
2013m6,.960198
2013m7,1.157127
2013m8,1.02728
2013m9,.8746517
2013m10,.8002986
2013m11,.7718905
2013m12,.7092888
2014m1,.3951241
2014m2,.355895
2014m3,.628895
2014m4,.9603021
2014m5,1.14817
2014m6,1.110445
2014m7,.8365138
2014m8,.4015109
2014m9,.2025235
2014m10,.3066541
2014m11,.8260512
2014m12,1.225827
2015m1,1.289636
2015m2,1.377566
2015m3,1.181578
2015m4,1.187235
2015m5,1.316771
2015m6,1.28745
2015m7,.7489117
2015m8,.4678501
2015m9,.7296237
2015m10,.9653829
2015m11,1.350201
2015m12,1.581321
2016m1,1.594946
2016m2,1.851187
2016m3,2.116
2016m4,2.749333
