date,swb_enjoyment
2011m1,.2822894
2011m2,.1796624
2011m3,.6623725
2011m4,1.194144
2011m5,1.12393
2011m6,.4981748
2011m7,.2886259
2011m8,-.1840991
2011m9,-.7121487
2011m10,-.7015797
2011m11,-.3297071
2011m12,.2110286
2012m1,.3873613
2012m2,.3669674
2012m3,.5978233
2012m4,.8654333
2012m5,.8555347
2012m6,.617776
2012m7,.4390017
2012m8,.0791054
2012m9,-.2356258
2012m10,.0198063
2012m11,.5142644
2012m12,1.036377
2013m1,1.13838
2013m2,1.016178
2013m3,1.10409
2013m4,1.539213
2013m5,1.828917
2013m6,1.719835
2013m7,1.17928
2013m8,.5589856
2013m9,.3485558
2013m10,.4574715
2013m11,.6397543
2013m12,.4759923
2014m1,-.1589279
2014m2,-.4714288
2014m3,-.1846555
2014m4,.3277651
2014m5,.7117749
2014m6,.7870566
2014m7,.5098767
2014m8,.3133421
2014m9,.2992547
2014m10,.8623316
2014m11,1.572739
2014m12,1.879588
2015m1,1.641473
2015m2,1.614137
2015m3,1.68026
2015m4,1.800069
2015m5,2.028574
2015m6,2.087149
2015m7,1.715888
2015m8,1.185927
2015m9,.5863136
2015m10,.4421111
2015m11,.8182839
2015m12,1.345404
2016m1,1.380464
2016m2,1.446242
2016m3,1.572276
2016m4,1.863705
