region,date,protectionnisme
Ile-de-France,2013m1,.47427222
Ile-de-France,2013m2,.51330322
Ile-de-France,2013m3,.020447394
Ile-de-France,2013m4,.082494646
Ile-de-France,2013m5,-.49201062
Ile-de-France,2013m6,-.3705619
Ile-de-France,2013m7,-1.8024011
Ile-de-France,2013m8,-1.6586481
Ile-de-France,2013m9,.14167503
Ile-de-France,2013m10,1.1586785
Ile-de-France,2013m11,1.8272569
Ile-de-France,2013m12,.35281506
Ile-de-France,2014m1,.81325126
Ile-de-France,2014m2,.60993034
Ile-de-France,2014m3,.41170529
Ile-de-France,2014m4,.086500987
Ile-de-France,2014m5,.28207505
Ile-de-France,2014m6,-.4762181
Ile-de-France,2014m7,-1.7415682
Ile-de-France,2014m8,-1.5815655
Ile-de-France,2014m9,.093804047
Ile-de-France,2014m10,.5783273
Ile-de-France,2014m11,1.0595976
Ile-de-France,2014m12,-.11958517
Ile-de-France,2015m1,.31046188
Ile-de-France,2015m2,.28744316
Ile-de-France,2015m3,.21685137
Ile-de-France,2015m4,-.31714886
Ile-de-France,2015m5,-.17236061
Ile-de-France,2015m6,-.48293963
Ile-de-France,2015m7,-1.7997026
Ile-de-France,2015m8,-1.7075915
Ile-de-France,2015m9,-.19913529
Ile-de-France,2015m10,.79047823
Ile-de-France,2015m11,1.5102482
Ile-de-France,2015m12,.15970273
Ile-de-France,2016m1,.22500935
Ile-de-France,2016m2,.29995435
Ile-de-France,2016m3,.82977557
Ile-de-France,2016m4,.071575925
Ile-de-France,2016m5,.54225206
Ile-de-France,2016m6,-.020523451
Ile-de-France,2016m7,-1.9476191
Ile-de-France,2016m8,-2.0362115
Ile-de-France,2016m9,-.47870457
Ile-de-France,2016m10,.75729269
Ile-de-France,2016m11,1.6340411
Ile-de-France,2016m12,.093662992
Ile-de-France,2017m1,.64350206
Ile-de-France,2017m2,.39632195
Ile-de-France,2017m3,.68397152
