worry
.7990435
.6636953
.0088659
.0541074
.4599087
.6426718
.0936319
1.236553
1.015389
1.401416
1.499258
1.070877
.161786
.0964564
-.4308305
-.6736566
-.5421348
-.7422639
.2850958
.0486457
.3245803
1.192273
1.701897
1.65239
.3823948
-.5130281
-.694347
-.3796284
-.7590553
-.5037286
-.4809298
.9832875
.5348454
.2169708
-.1798365
1.041298
.7766918
.4146377
-1.257207
-.0770095
-.3467562
-.5123907
-.1314037
1.060182
1.320712
.3952319
.3196052
.7845333
.2485447
.2136638
-1.321457
-.9300738
-.5371467
-.2379586
-.0294515
.3302628
.9588906
