region,date,leisure
Bretagne,2013m1,-.5838562339544296
Bretagne,2013m2,-.3355780951678753
Bretagne,2013m3,-.6725344806909561
Bretagne,2013m4,-.5181546047329902
Bretagne,2013m5,-.7100587993860245
Bretagne,2013m6,-.4946894198656082
Bretagne,2013m7,-.274579843878746
Bretagne,2013m8,.8198310792446136
Bretagne,2013m9,.0274074405431747
Bretagne,2013m10,-.3497611984610557
Bretagne,2013m11,-.7365705490112304
Bretagne,2013m12,-.4493113070726394
Bretagne,2014m1,-.1632730066776276
Bretagne,2014m2,-.0709310829639435
Bretagne,2014m3,.1087574362754822
Bretagne,2014m4,-.298393964022398
Bretagne,2014m5,-.0316739052534103
Bretagne,2014m6,.1452347725629806
Bretagne,2014m7,.6685897499322891
Bretagne,2014m8,1.237009388208389
Bretagne,2014m9,.1906065121293068
Bretagne,2014m10,.4830378860235214
Bretagne,2014m11,-.0581453636288643
Bretagne,2014m12,-.0915424793958664
Bretagne,2015m1,-.5146726906299591
Bretagne,2015m2,.6930412024259567
Bretagne,2015m3,.0965770244598389
Bretagne,2015m4,.3471535861492157
Bretagne,2015m5,.0760054633021355
Bretagne,2015m6,-.2292512118816376
Bretagne,2015m7,.5576821386814117
Bretagne,2015m8,1.452076190710068
Bretagne,2015m9,.5895998001098632
Bretagne,2015m10,-.0533092737197876
Bretagne,2015m11,.1576770275831222
Bretagne,2015m12,.0252649985253811
Bretagne,2016m1,-.1287781953811646
Bretagne,2016m2,.601264302432537
Bretagne,2016m3,.1220124781131744
Bretagne,2016m4,.5058068752288818
Bretagne,2016m5,.2610597430961207
Bretagne,2016m6,
